country,speciescode,speciesname,group,AnnexV,wild_takings,measures_access,measures_prohibitions,measures_periods,measures_rules,measures_licences,measures_trading_legislation,measures_conservation_propagation,measures_other,measures_other_info,huntingbag_unit,huntingbag_y1_min,huntingbag_y1_max,huntingbag_y1_unknown,huntingbag_y2_min,huntingbag_y2_max,huntingbag_y2_unknown,huntingbag_y3_min,huntingbag_y3_max,huntingbag_y3_unknown,huntingbag_y4_min,huntingbag_y4_max,huntingbag_y4_unknown,huntingbag_y5_min,huntingbag_y5_max,huntingbag_y5_unknown,huntingbag_y6_min,huntingbag_y6_max,huntingbag_y6_unknown,huntingbag_method,annexV_info
BG,1309,Pipistrellus pipistrellus,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
BG,1333,Tadarida teniotis,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
BG,1335,Spermophilus citellus,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
BG,1400,Leucobryum glaucum,Non-vascular plants,Y,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
BG,2373,Mauremys rivulata,Reptiles,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
BG,2489,Huso huso,Fish,Y-HTL,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
BG,4042,Polyommatus eroides,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
BG,5290,Alburnus schischkovi,Fish,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
BG,6948,Pontechium maculatum subsp. maculatum,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
BG,6996,Dactylorhiza kalopissii subsp. kalopissii,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
CY,2307,Crocus hartmannianus,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
CY,6958,Mediodactylus kotschyi,Reptiles,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
CZ,1050,Saga pedo,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
CZ,1056,Parnassius mnemosyne,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
CZ,1086,Cucujus cinnaberinus,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
CZ,1087,Rosalia alpina,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
CZ,1326,Plecotus auritus,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
CZ,1328,Nyctalus lasiopterus,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
CZ,1358,Mustela putorius,Mammals,Y,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
CZ,2555,Gymnocephalus baloni,Fish,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
CZ,4026,Rhysodes sulcatus,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
CZ,4055,Stenobothrus eurasius,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
CZ,4098,Iris humilis subsp. arenaria,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
CZ,5329,Romanogobio vladykovi,Fish,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
CZ,6985,Vandenboschia speciosa,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
DE,1071,Coenonympha oedippus,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
DE,1081,Dytiscus latissimus,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
DE,1113,Coregonus oxyrhynchus,Fish,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
DE,1177,Salamandra atra,Amphibians,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
DE,1188,Bombina bombina,Amphibians,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
DE,1337,Castor fiber,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
DE,1342,Dryomys nitedula,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
DE,1378,Cladonia (Cladina) subsp.,Non-vascular plants,Y,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
DE,1428,Marsilea quadrifolia,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
DE,1477,Pulsatilla patens,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
DE,1617,Angelica palustris,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
DE,2032,Lagenorhynchus albirostris,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
DE,6145,Romanogobio uranoscopus,Fish,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
DE,6166,Scapania carinthiaca,Non-vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
DE,6966,Osmoderma eremita Complex,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
DK,1013,Vertigo geyeri,Molluscs,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
DK,1014,Vertigo angustior,Molluscs,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
DK,1058,Maculinea arion,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
DK,1103,Alosa fallax,Fish,Y-HTL,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
DK,1341,Muscardinus avellanarius,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
DK,1357,Martes martes,Mammals,Y,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
EE,1032,Unio crassus,Molluscs,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
EE,1042,Leucorrhinia pectoralis,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
EE,1091,Astacus astacus,Arthropods,Y,Yes,No,Yes,Yes,Yes,Yes,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
EE,1354,Ursus arctos,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
EE,1364,Halichoerus grypus,Mammals,Y,Yes,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1088,Cerambyx cerdo,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1255,Gallotia galloti insulanagae,Reptiles,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1270,Chalcides viridianus,Reptiles,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1272,Chalcides bedriagai,Reptiles,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1304,Rhinolophus ferrumequinum,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1370,Capra pyrenaica pyrenaica,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1451,Petrocoptis pseudoviscosa,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1476,Ranunculus weyleri,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1490,Coincya rupestris,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1559,Anagyris latifolia,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1561,Dorycnium spectabile,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1597,Helianthemum bystropogophyllum,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1703,Sideritis cystosiphon,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1774,Centaurea gadorensis,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1775,Santolina semidentata,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1795,Centaurea pulvinata,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1828,Cheirolophus ghomerytus,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1865,Narcissus asturiensis,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1891,Festuca summilusitana,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,2028,Pseudorca crassidens,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,2624,Physeter macrocephalus,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,2628,Stenella frontalis,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,5179,Lacerta bilineata,Reptiles,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,5196,Aphanius baeticus,Fish,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,5293,Parachondrostoma turiense,Fish,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,6906,Alytes dickhilleni,Amphibians,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
FI,1032,Unio crassus,Molluscs,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
FI,1082,Graphoderus bilineatus,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
FI,1086,Cucujus cinnaberinus,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
FI,1096,Lampetra planeri,Fish,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
FI,1099,Lampetra fluviatilis,Fish,Y,Yes,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
FI,1314,Myotis daubentonii,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
FI,1354,Ursus arctos,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
FI,1378,Cladonia (Cladina) subsp.,Non-vascular plants,Y,Yes,Yes,No,No,No,No,No,No,Yes,Adapt grazing of reindeer in Alpine region.,,,,No,,,No,,,No,,,No,,,No,,,No,,
FI,1833,Najas flexilis,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
FI,1949,Calypso bulbosa,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
FI,1958,Dryopteris fragans,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
FR,1016,Vertigo moulinsiana,Molluscs,N,No,No,No,No,No,No,No,No,No,,,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,,
FR,1027,Lithophaga lithophaga,Molluscs,N,No,No,No,No,No,No,No,No,No,,,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,,
FR,1057,Parnassius apollo,Arthropods,N,No,No,No,No,No,No,No,No,No,,,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,,
FR,1158,Zingel asper,Fish,N,No,No,No,No,No,No,No,No,No,,,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,,
FR,1174,Triturus marmoratus,Amphibians,N,No,No,No,No,No,No,No,No,No,,,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,,
FR,1191,Alytes obstetricans,Amphibians,N,No,No,No,No,No,No,No,No,No,,,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,,
FR,1301,Galemys pyrenaicus,Mammals,N,No,No,No,No,No,No,No,No,No,,,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,,
FR,1317,Pipistrellus nathusii,Mammals,N,No,No,No,No,No,No,No,No,No,,,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,,
FR,1352,Canis lupus,Mammals,N,No,No,No,No,No,No,No,No,No,,,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,,
FR,1369,Rupicapra rupicapra,Mammals,Y,Yes,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
FR,1419,Botrychium simplex,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,,
FR,1528,Saxifraga hirculus,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,,
FR,1632,Androsace pyrenaica,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,,
FR,1802,Aster pyrenaeus,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,,
FR,1831,Luronium natans,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,,
FR,1832,Caldesia parnassifolia,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,,
FR,2016,Pipistrellus kuhlii,Mammals,N,No,No,No,No,No,No,No,No,No,,,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,,
FR,2029,Globicephala melas,Mammals,N,No,No,No,No,No,No,No,No,No,,,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,,
FR,4035,Gortyna borelii lunata,Arthropods,N,No,No,No,No,No,No,No,No,No,,,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,,
FR,5003,Myotis alcathoe,Mammals,N,No,No,No,No,No,No,No,No,No,,,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,,
FR,5020,Balaenoptera musculus,Mammals,N,No,No,No,No,No,No,No,No,No,,,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,,
FR,6282,Klasea lycopifolia,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,,
FR,6976,Pelophylax esculentus,Amphibians,Y-CTC,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
FR,6981,Pelophylax lessonae,Amphibians,N,No,No,No,No,No,No,No,No,No,,,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,,
GR,1008,Centrostephanus longispinus,Other invertebrates,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
GR,1028,Pinna nobilis,Molluscs,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
GR,1037,Ophiogomphus cecilia,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
GR,1077,Hyles hippophaes,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
GR,1101,Acipenser sturio,Fish,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
GR,1235,Chamaeleo chamaeleon,Reptiles,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
GR,1303,Rhinolophus hipposideros,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
GR,1355,Lutra lutra,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
GR,1748,Asyneuma giganteum,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
GR,1799,Centaurea peucedanifolia,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
GR,1835,Colchicum cousturieri,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
GR,4096,Gladiolus palustris,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
GR,5009,Pipistrellus pygmaeus,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
GR,5194,Elaphe sauromates,Reptiles,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
GR,5254,Barbus pergamonensis,Fish,Y-CTC,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
GR,5341,Tropidophoxinellus hellenicus,Fish,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
GR,5375,Podarcis cretensis,Reptiles,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
GR,6198,Centaurea princeps,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
GR,6199,Euplagia quadripunctaria,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HR,1074,Eriogaster catax,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HR,1097,Lethenteron zanandreai,Fish,Y,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HR,1109,Thymallus thymallus,Fish,Y,Yes,No,No,Yes,Yes,Yes,No,No,No,,,,,Yes,,,Yes,,,Yes,,,Yes,,,Yes,,,Yes,absentData,
HR,1155,Knipowitschia panizzae,Fish,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HR,1197,Pelobates fuscus,Amphibians,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HR,1214,Rana arvalis,Amphibians,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HR,1241,Podarcis melisellensis,Reptiles,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HR,1305,Rhinolophus euryale,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HR,1366,Monachus monachus,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HR,1866,Galanthus nivalis,Vascular plants,Y,Yes,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HR,4011,Bolbelasmus unicornis,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HR,4089,Arabis scopoliana,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HR,5012,Plecotus macrobullaris,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HR,5037,Lacerta vivipara pannonica,Reptiles,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HR,5085,Barbus barbus,Fish,Y-HTL,Yes,No,No,No,No,No,No,No,No,,,,,Yes,,,Yes,,,Yes,,,Yes,,,Yes,,,Yes,absentData,
HR,6216,Hamatocaulis vernicosus,Non-vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HR,6904,Cobitis jadovaensis,Fish,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HU,1048,Aeshna viridis,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HU,1053,Zerynthia polyxena,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HU,1067,Lopinga achine,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HU,1105,Hucho hucho,Fish,Y,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HU,1145,Misgurnus fossilis,Fish,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HU,1303,Rhinolophus hipposideros,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HU,1310,Miniopterus schreibersii,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HU,1361,Lynx lynx,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HU,1516,Aldrovanda vesiculosa,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HU,1689,Dracocephalum austriacum,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HU,2120,Thlaspi jankae,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HU,2485,Eudontomyzon vladykovi,Fish,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HU,4041,Polymixis rufocincta isolata,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HU,4096,Gladiolus palustris,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HU,6908,Morimus asper funereus,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
IE,1320,Myotis brandtii,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
IE,1376,Lithothamnium coralloides,Non-vascular plants,Y,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
IE,5029,Delphinapterus leucas,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
IE,6216,Hamatocaulis vernicosus,Non-vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
IT,1074,Eriogaster catax,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
IT,1097,Lethenteron zanandreai,Fish,Y,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
IT,1099,Lampetra fluviatilis,Fish,Y,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
IT,1103,Alosa fallax,Fish,Y-HTL,Yes,No,Yes,Yes,Yes,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
IT,1140,Chondrostoma soetta,Fish,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
IT,1155,Knipowitschia panizzae,Fish,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
IT,1241,Podarcis melisellensis,Reptiles,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
IT,1298,Vipera ursinii,Reptiles,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
IT,1305,Rhinolophus euryale,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
IT,1366,Monachus monachus,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
IT,1381,Dicranum viride,Non-vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
IT,1581,Kosteletzkya pentacarpos,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
IT,1674,Anchusa crispa,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
IT,1750,Campanula morettiana,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
IT,1866,Galanthus nivalis,Vascular plants,Y,Yes,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
IT,4033,Erannis ankeraria,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
